,,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab
27155,"Traverse County, Minnesota",0.0649295793489229,0.2349427385092683,0.4398774293912003,0.4668586954801867,0.4586380867187423,0.4900112567801166,0.5197061131415507,0.3499045697754543,0.3683370016420316,0.4784737897920348,0.5886594610456275,0.440655415988628,0.4938520895630022,0.3869798385036646,0.464262033401405,0.4723021443853425,0.588515989093894,0.7903074453101911,0.7258341083648048,0.7480539243567985,0.0221268445659105,0.177649514515825,0.5051930215075995,0.5953729761448227,0.6547900942219214,0.6012815142897371,0.7076947510599646,0.649335212312628,0.5657100680660524,0.5207718747585396,0.6013797693856909,0.5014226155809934,0.4944327306337866,0.4397836924441552,0.4142252668781399,0.4293471153855447,0.5300881033085829,0.8330424958091607,0.7780681897059131,0.8588846793566063,0.6077763874945086,0.6500034578246037,0.7588631114709837,0.8268096431326943,0.8668881586843209,0.9277227171088178,0.8875719106752289,0.9016114814115996,0.991897192008352,0.9528202025494132,1.0234355846236989,1.1090568459670294,1.1280228029794657,1.067055715617907,1.0587782542958366,1.0102205934512334,1.0344266671886553,1.0697989211601604,1.1798160052215372,1.2933392118208424
28011,"Bolivar County, Mississippi",-0.566458235555682,-0.5554350072072364,-0.5632259880915796,-0.4938443919557272,-0.3988973866711205,-0.3241872774845238,-0.1790881769633928,0.1454142413833625,-0.199579631382697,-0.0629686609254934,0.0360402651859697,0.0600772066598316,0.0795553424759436,-0.0293762944365496,-0.0939300282985576,-0.0252249611417454,0.0967668171921524,-0.0023986646233177,-0.0367749812500624,-0.0818269701811782,-0.3362134716934545,-0.3187167341088826,-0.3349475812336391,-0.2582403997426064,-0.1415200266813675,-0.046289128916039,0.1020903701694395,0.1446835433061817,0.1517808440848009,0.2629145559231662,0.4104403805390702,0.3838150142293288,0.2768888248930399,0.2296000092144214,0.1775866449767494,0.2636939747988139,0.3548351355905395,0.3427232064713759,0.2665976373091313,0.2384006198727971,-0.4821984947860478,-0.5153738674434027,-0.4463772637149535,-0.40449218677557,-0.2980097655196597,-0.2423618742147013,-0.2580788986706758,-0.264285739383082,-0.2132248249804902,-0.1409731188501509,-0.0623905907535692,-0.0298878202533192,-0.0960886305961181,-0.0523785190291296,-0.0930989478890817,-0.0666793114600223,0.0089228527294245,0.0480254190525962,0.0788726521848998,0.0429153304472962
28023,"Clarke County, Mississippi",-0.8277746436830743,-1.111949920867076,-1.1741496186548093,-2.172207872307064,-2.025432366332414,-2.0423707513876264,-1.8551559656007948,-1.7074187116662964,-1.657321370711709,-1.6438491973937843,-1.6348342725009817,-1.5251427930202808,-1.1928001854801618,-1.4001230385186965,-1.4661530574536277,-1.5864615894641898,-1.6197413920768071,-1.7039045197913087,-1.626327262028381,-1.5776193326098369,-0.7489573040301931,-1.058808573400871,-1.5053923506919875,-2.068728379675256,-1.9999903253467897,-2.024076600740191,-1.9144569768650463,-1.8237325969587428,-1.7049410617228131,-1.5575168662116723,-1.670004796909499,-1.5943347310042657,-1.42185465602221,-1.5045499726804568,-1.5994099822902603,-1.5665677905496525,-1.5957809783873669,-1.625572149094615,-1.5674052177780804,-1.5178316914900012,-1.3701966015299094,-1.536433562461229,-1.555759476346744,-1.5742309918991766,-1.5974754288366526,-1.5687146729647086,-1.591484695160223,-1.684446556029615,-1.6741680384646331,-1.6559437574599831,-1.731300977584385,-1.7271658671502002,-1.746901207044263,-1.7991727191974003,-1.8003634158342503,-1.8510111465409176,-1.8106382350644856,-1.7659351088858697,-1.7401846934055163,-1.729251001171693
28031,"Covington County, Mississippi",-1.334267065884254,-1.2265478282015183,-1.207492147303261,-1.0587248807121572,-0.9428681454567476,-0.8862365073306914,-0.9120523248219,-0.799846896624085,-0.8290588072688129,-0.7101100750269803,-0.6779632980685841,-0.6684893220385479,-0.7073646778782365,-0.73742899247655,-0.6835927715806607,-0.6734970537164852,-0.6166358261571777,-0.4503127239936772,-0.4464348506727175,-0.3520566599095356,-0.9962792000468872,-0.9592821987278364,-0.8329477340067678,-0.6965060696721744,-0.5781200032151075,-0.637071470803293,-0.76273946666536,-0.6158274065748313,-0.6049114641336546,-0.5321875730500821,-0.5979701715444666,-0.5186042127740478,-0.5177813743517393,-0.534401207691235,-0.5005404405007248,-0.4938305531405303,-0.3845776226536259,-0.2767706938041379,-0.2487973262996378,-0.1897607850614228,-1.559806545024154,-1.5741220280053594,-1.5124435260859737,-1.4541883724850273,-1.2657739553241223,-1.1775220459741935,-1.083030284073259,-1.1777009477379763,-1.2015384041259016,-1.1884428591780984,-1.2294853327313302,-1.1798494105462944,-1.2836504854804094,-1.1901506909728767,-1.1664495263950394,-1.1210837480720737,-1.0387605654326757,-1.0221903522659006,-0.975382311064554,-0.976159458189674
28079,"Leake County, Mississippi",-0.8066604409633852,-0.7929536722040866,-0.5971611569719915,-0.933367126904927,-1.1549058845691798,-1.16637472067544,-1.3178274244075172,-1.3829656036358595,-1.2430074049270572,-1.1349488670627064,-1.1534350844713677,-1.2696373070947182,-1.401373796246127,-1.435739143588361,-1.4443416358810377,-1.4366877904502555,-1.4719515454207992,-1.5125880267211995,-1.3942103580131662,-1.3672803070688675,-0.2064160610433932,-0.0991220389702324,0.1793032040217911,-0.2233294209698412,-0.5917981854909417,-0.7590954514632513,-0.9839280998914512,-1.034713186776418,-0.8745596818761302,-0.714113947530827,-0.7694006687923786,-0.9621869759254148,-1.087942260470723,-1.0955832145624866,-1.153698875373765,-1.1064311916344405,-1.2202212062524502,-1.2613063943048417,-1.075886508130765,-1.0198657913843654,-1.454346708187514,-1.5918068705656787,-1.6187887859976442,-1.7214650462756564,-1.759889205601591,-1.818502895873488,-1.8763799267643408,-2.018023819453504,-1.900676898694167,-1.8449164268860685,-1.9169159237151432,-1.8981425227088216,-1.9724624385315992,-1.9794275112273063,-1.940817593767716,-1.930504415287292,-1.958456144098521,-1.882190748630954,-1.8841642288397609,-1.8769649392819965
28089,"Madison County, Mississippi",-0.1582196477471595,-0.0797929877550039,0.0355726546747444,0.5818601677417671,0.898344452929508,0.859890660058379,0.8100293267453106,0.7192289631674915,0.6597340457506196,0.6557577409719111,0.7738716723326243,0.8199233409466536,0.9384174859989106,1.0201617500984888,1.0035909913935956,0.9927818539988014,1.0670067676204749,1.007831429481793,0.9136588196522326,0.823579887951165,-0.0714531328076126,0.0005436788007191,0.1305742565041084,0.7043985217855713,1.0444356748886283,0.9922016248317868,0.9212761154775508,0.8260972333955011,0.7502208735493259,0.7412061125240944,0.8499123170625557,0.92014123519675,1.0010749955973828,1.0587400414144743,1.077334293654607,1.131664020944399,1.2208060973919486,1.2153786639832156,1.1500255418134682,1.128767166965153,0.1966462715831391,0.1946132012997503,0.2942625279276231,0.4466811812096432,0.6045693666429205,0.6233219552421168,0.604420231156702,0.5950666300475351,0.6484226941592408,0.723951196351907,0.7487315900202475,0.7378761157173162,0.7631560045241657,0.8393184420287831,0.8524724491887533,0.8344423244815808,0.8416839042138191,0.851409121992886,0.8539337090423988,0.8643969060760796
28129,"Smith County, Mississippi",-0.7580349811202943,-0.7867807637084933,-0.6153878350330438,-0.6004310095319273,-0.8596473150333503,-0.9462136846348423,-1.070846944666331,-1.226581752002199,-1.411595139435805,-1.4152047597790305,-1.439649576840811,-1.3901364373853815,-1.4418418532028,-1.3840100027340616,-1.302068323568229,-1.308910686082094,-1.2974363465506846,-1.36511246353232,-1.3733415516130112,-1.4161490730574544,-0.9708578265540456,-1.0995166448744138,-0.9298876618307106,-0.9120047690449388,-1.2572143197051433,-1.3643316032133008,-1.4430894942327583,-1.4919917755452872,-1.6928712056861377,-1.7308676895701034,-1.7564520707874822,-1.7883614778006989,-1.840123472788064,-1.795147552542664,-1.7938890663472322,-1.826376704451316,-1.798955474575291,-1.8411624472589312,-1.811416051064139,-1.809987978386148,-2.192514118465132,-2.159217404989306,-2.0191731422012715,-2.045961552329149,-2.0327229356489243,-2.132750022227143,-2.2556264176629583,-2.249662966830268,-2.320800768555427,-2.3257491843427904,-2.3661894997806505,-2.3425247810515364,-2.42334963738061,-2.444522253816631,-2.39364573650288,-2.374952174840117,-2.342263547357481,-2.355955884501432,-2.39165819567255,-2.4132731289294864
28135,"Tallahatchie County, Mississippi",-1.9970318282958368,-2.2349256038318206,-2.216007801324754,-1.9655676511845548,-1.7680115577138666,-1.7554149388008646,-1.8591952970646968,-1.8277913081604769,-1.8518175901911769,-1.8145721624539648,-1.7396738476441072,-1.6171683822964786,-1.5828479779585936,-1.336611064308717,-1.2226739480942466,-1.1951360283237185,-1.1679426245771147,-1.1573489716995236,-1.258988087884465,-1.181073446816581,-1.7599947605651036,-2.0241184781579844,-1.960741487657338,-1.7201449289743518,-1.5431952626846932,-1.5376761817045983,-1.6540464995988042,-1.7331785134175617,-1.7342741160700634,-1.6277139343845797,-1.5352253227365509,-1.4648899765539487,-1.4890928969452657,-1.333349765621884,-1.1565347950984624,-1.1553152949230143,-1.1293316664153523,-1.1064396178411018,-1.223146659715381,-1.218348681744962,-1.4830930900586083,-1.4093274395875648,-1.367758612011154,-1.3422731816116835,-1.3611392988148985,-1.4642623956857443,-1.5231878537219885,-1.521320183770079,-1.5271377537889674,-1.6510656619373958,-1.7258128864168731,-1.7508692418816156,-1.7479746441852957,-1.7986112109795058,-1.724384024238918,-1.7230588700986478,-1.6447026038709678,-1.571746260276242,-1.6226617716904408,-1.6786218527207408
28137,"Tate County, Mississippi",-1.00499317981131,-1.1067535301388347,-1.177641931530523,-1.2085599574666257,-1.2935609168985307,-1.378517221316964,-1.468109682374883,-1.5565038259310182,-1.622018445697688,-1.5664703004564988,-1.5702430534391971,-1.4969240312377967,-1.49272359749408,-1.516377975796739,-1.613552276764404,-1.653993262362404,-1.6241227511231662,-1.6595774295040178,-1.61541953146647,-1.6805272295617653,-0.9469268205050778,-1.016194040103744,-1.032795858744552,-1.1315597169078662,-1.2304236797249228,-1.378515045951861,-1.4921192421519427,-1.5506383806489554,-1.600773111043288,-1.581644727745663,-1.583021388744337,-1.5521710308266856,-1.5552006662093578,-1.5779094091143375,-1.597789513203477,-1.5916437279835205,-1.5542718523720591,-1.5810602594238043,-1.5467838736128865,-1.5853455270046568,-1.6242399646863388,-1.6116890136858506,-1.6128681591092793,-1.6038417950039805,-1.700999018305359,-1.6820840723053452,-1.804138511558664,-1.8555166381378432,-1.8545118608213509,-1.8857942833818944,-2.057663008817748,-2.037171044646465,-2.0192581504603484,-2.016963451554169,-2.0798339206580487,-2.1122639962803484,-2.080495786831188,-2.0151524537801064,-1.9396800435659087,-1.9484798504297904
28155,"Webster County, Mississippi",-0.1174192316862425,-0.5872645451166563,-1.3273127145840498,-1.5311380951867692,-1.190240641437171,-0.9245631756791204,-1.081189747575955,-1.1917766221044377,-1.2027225115937,-1.1651579539213903,-1.1996933460936818,-1.1594545210413796,-1.2473499621382338,-1.204973739562348,-1.2732969930199023,-1.2751683113072376,-1.2945392956290207,-1.2707666837016902,-1.1499541143680847,-1.0211092690313903,0.3588755340630201,-0.1628850263585197,-1.2583345220614026,-1.4588663315067891,-1.101617696604126,-0.8948917732361098,-1.0982258984606283,-1.062095202671291,-1.1548359394412202,-1.088358349680765,-0.9985718404183672,-1.03881526181558,-1.097779343864127,-1.131086932892622,-1.220692499023313,-1.2490344778071438,-1.2757420717716432,-1.2327267100637271,-1.2230989884298338,-1.1173379284778664,-0.8602933221921193,-0.9807838752132304,-0.9677668999979092,-0.9136594393956906,-0.9098175342935756,-0.8866095382522966,-0.9234981718711978,-0.9596338587497796,-1.1492618108485146,-1.1828305329610629,-1.1851042566706118,-1.213015018322293,-1.2211056917471466,-1.1477535195620805,-1.0694928291301764,-1.0985723274799923,-1.2489262694196583,-1.241030178212214,-1.3142574540306426,-1.245825949376544
29007,"Audrain County, Missouri",0.7728660443955501,0.614558733736829,0.3928645653324459,0.2949846738771041,0.2633003811221855,0.3207357593377855,0.3098705995991846,0.3637887633698838,0.272992440408814,0.2221228022595027,0.2186106837992827,0.1904383940718028,0.2070520889680257,0.2040410010252281,0.0853855682823762,0.1054587595628747,0.1042620418911592,0.1033082139065734,0.0382373289902915,-0.0093546445995366,0.8380417437242519,0.7336797809025225,0.565106200897787,0.4299649616724003,0.3779681588567381,0.4957279716258692,0.4629175808247363,0.5389620569909956,0.4769541637465031,0.4218708139820173,0.4608776983772306,0.4980135716161585,0.5146311152341659,0.4658534418972344,0.4083914694832151,0.4198331812201982,0.4017065201654016,0.3935707339160156,0.2934883797740604,0.2361845891076264,0.3053788950258204,0.3285674663186883,0.2623400014280981,0.2368435721287761,0.1929027297060096,0.1424458077277976,0.0565360876265695,0.0842596192763824,0.0517631571646486,0.0808949120052739,0.1099939676364813,-0.0194135278158946,-0.0743469442743329,-0.0607609275152156,-0.0538856225560368,-0.0946306562770286,-0.1597564886271992,-0.0824891966627247,-0.1673801079568678,-0.2238130538054628
29029,"Camden County, Missouri",0.2496734102769341,0.2533008337214261,0.1340289798107271,0.1511716525421755,0.1605135027503427,0.2319837885158628,0.2066322248675254,0.1023372893612297,0.0074038506209627,-0.0835084952584246,-0.227431074859858,-0.2703723876293922,-0.3433115836705509,-0.3668064874986586,-0.4277931040214667,-0.4016632389693531,-0.3820578001118112,-0.3662676770595323,-0.3783422579835512,-0.3596660304330122,0.8127322334112947,0.8384363497725625,0.7560865681632183,0.7590576682264888,0.7685038826933637,0.9215259072075256,0.8305023068967613,0.7243048502123738,0.6834307529753973,0.6064307642986876,0.3795731114703437,0.361072530795624,0.3141412592678599,0.3020546516316331,0.278845418568741,0.2705511287098194,0.3032117703714063,0.257451027909227,0.1600341841763678,0.1403455911430836,1.7464030676329576,1.7273623717136948,1.7150445496638107,1.6119319493892033,1.6234927247575883,1.5623866930080936,1.504827077453916,1.4317230275241033,1.387849109810321,1.302259563506479,1.231920454383548,1.1982662031824596,1.1278140927463935,1.0732504129990306,1.0659134062293043,1.0900377741990022,1.07250760876688,1.1210362166622136,0.9427605026729904,0.9357743890408792
29049,"Clinton County, Missouri",-1.0898667598705565,-0.4193161800301026,-1.0470481915567875,-1.1293864881399072,-1.1404070639723705,-1.0244109796471192,-1.0063004785081664,-1.2729604409068322,-1.1183574853021674,-0.9880822667374168,-1.5010230620505671,-1.3863616153007272,-1.3694930995714245,-1.5589805532925425,-1.489769986206954,-1.5279293874911917,-1.4422820683603117,-1.4060221747485595,-1.422555779913241,-1.3071402823298126,-0.9014712697586224,-0.2309496592760278,-0.8673716133325713,-0.9515040316087984,-1.0159535135921642,-0.914366354936576,-0.8926822437160153,-1.3744522202478426,-1.1473777970392551,-1.035818433941057,-1.513618811786275,-1.3297917970455184,-1.3080930373952313,-1.5908825014983512,-1.5549540197177074,-1.5647652008480444,-1.4735955608476712,-1.4709452949747042,-1.4752625850841314,-1.4548079196992678,-0.0525794583939004,-0.0860962391873683,-0.1445508077351318,-0.2825018262914731,-0.2685168781242853,-0.3137354538139279,-0.3669046634015529,-0.4537370327470346,-0.472900169409318,-0.4844793381872162,-0.6880595090355407,-0.6240879904734314,-0.5780616343319995,-0.5045513213617865,-0.5065330935899294,-0.5152402491892875,-0.5233011770016407,-0.4273035516405333,-0.5616077313432104,-0.5608606170585604
29061,"Daviess County, Missouri",-0.7168477306095938,-0.8098764253866315,-0.8306062900795962,-1.0448449574516845,-0.9921302206249032,-1.0693031578836198,-1.0541754239283958,-1.2380073150557338,-1.3717698382897316,-1.6540929618686115,-1.6423514706880968,-1.6050503962894065,-1.5983410714997888,-1.604344718956197,-1.7654033983006352,-1.7577429694572464,-1.6985563641237122,-1.8101768721025269,-1.813720483083956,-1.7087670499326284,-0.633053492001386,-0.685096745804766,-0.637242849597039,-0.7595797332023704,-0.6182971034180976,-0.7538427041530521,-0.7561545579255382,-0.8218847211893364,-0.9967378985893376,-1.4253436272678912,-1.4011261668761303,-1.3129129928246914,-1.317049078132282,-1.3367651765538358,-1.5260100273441284,-1.4991426660472948,-1.4619923765331342,-1.6094071161742598,-1.574296481324981,-1.3332717936015372,0.2927581763420537,0.3962693359439956,0.2753563101555884,0.1176164844547816,0.1106475792548248,0.0734040409259988,0.1016226548186502,-0.042699185562934,-0.0342917739415767,-0.0467127454001465,-0.0456257186354802,-0.056259404943255,-0.1282331263414911,-0.2529483841414547,-0.4483293066919554,-0.4365140679096539,-0.3685373589211466,-0.2187897837041354,-0.0386752058007831,0.1265281171068962
29117,"Livingston County, Missouri",1.0181954545452363,0.9711022461130304,0.8724596156272494,0.724666434021754,0.7090132914930837,0.6987089363027195,0.6015332810642028,0.6040413343041973,0.515645273844098,0.5974736728493476,0.5596435165605163,0.4663302578236043,0.4805148619135498,0.5446352018314886,0.5313160645085789,0.494802333067787,0.4827174026253086,0.514740958296148,0.4861539831639392,0.4030491250602291,1.2608004821531955,1.208784671741039,1.213553258558067,1.0169202428123103,1.0276255955287572,1.100798460610264,0.943250374184846,0.9376828839609,0.8282839932153125,0.9307825673763412,0.8869002944748092,0.8213184419177455,0.8905260000154948,0.9615948871757352,0.9089752828862102,0.9360436588132752,0.9137008771347644,0.9374974882192604,0.9540161923162996,0.8734557139661813,1.100732690708915,0.9537625657395826,0.9435253235737042,0.806534280869678,0.828704836247924,0.7695476738238358,0.6572126297157955,0.577975934929232,0.5224735094801274,0.4334434334827562,0.4803872910617923,0.4838568297038538,0.5030592936524605,0.4796315083106164,0.4620624545083425,0.5199805542596042,0.5007353414169867,0.4754928629518422,0.4503254653604666,0.4479226656219493
29129,"Mercer County, Missouri",2.220934350233556,2.247512206864919,2.241440292059244,2.08099865351233,2.0790874995276454,2.342364413965073,1.955082346132316,1.5105067622085746,-1.3100614859870925,1.538003282316593,1.5224879529458353,1.4304904990642682,1.358632429309951,1.4355662092974808,1.3275644421898398,1.340241087015664,1.5280774063323437,1.4328299318014976,1.3581997000959198,1.4710997003843678,2.21143798022296,2.2267633244081124,2.263795531869124,2.138907484769484,2.073206688116123,2.1730965157028583,1.9242215301164536,1.2978220922078547,-1.389388821426419,1.7267654822975882,1.785311998536989,1.7574465463143885,1.7522073681416688,1.751755858805513,1.6296394399544172,1.7024170946935355,1.7495979087597329,1.6589742296718268,1.6524856724663417,1.6652093393655685,0.3180191441892001,0.1623809043815392,0.3514424503230335,0.383195046043957,0.4875528288526143,0.4010133136204408,0.2542085605260966,0.0783752669205945,-0.0541878422216707,-0.125582007086874,-0.0441910392651478,-0.103744841580699,-0.2082250371876208,-0.2531793355955574,-0.127063060057737,-0.2673696354226831,-0.1314467524327921,-0.08443862185111,-0.2894702193626473,-0.1436952376506646
29131,"Miller County, Missouri",-0.4328515598912358,-0.4697463296489272,-0.4878897807100199,-0.5367381852237676,-0.706640004835065,-0.6363476088931236,-0.6021138422126123,-0.6851191390432505,-0.7787762198849206,-0.9645587579544898,-1.0065210236690536,-1.1849824795968835,-0.8771023546947282,-0.8875458447794905,-0.9287430198136268,-0.9164947276850492,-0.8428500465971015,-0.8387162329092637,-0.790990417727491,-0.8536379924899041,-0.241824263321927,-0.3009377601302271,-0.3727174998015904,-0.3332288285642222,-0.4310770923227363,-0.2948866662184649,-0.2424238560281487,-0.2941554375275202,-0.4586362487074756,-0.7091387027718795,-0.7547554834845622,-0.9303140200851178,-0.8059753960116963,-0.7444465372582849,-0.6691998422662165,-0.6272237004979498,-0.4773428583229604,-0.4611371674072782,-0.3799758783334847,-0.3967303022670596,0.4725301663618026,0.5229804128406467,0.5327280167291544,0.4611928224962344,0.3582229547612618,0.3146977683110015,0.2328042198930845,0.2044210398827841,0.1811146831984786,0.0663164951483801,0.0108335254648503,-0.0843729807993694,-0.1262778258562325,-0.192525676446393,-0.2334410930267486,-0.2801551313875037,-0.254112777389443,-0.0948031470947895,-0.0094060913084665,0.0310025105351947
29197,"Schuyler County, Missouri",-1.5225307099823158,-1.4577183223360477,-1.474438462511559,-1.3954376696634676,-1.7285372487847197,-1.954755868108977,-1.9608988309873416,-1.8401877989585027,-1.8249637765836213,-1.7139191551564654,-1.7254193365034023,-1.836910522334408,-1.9680884020683187,-1.7878081140547362,-2.216817223566434,-2.19319059688978,-2.4018324852834594,-2.4845141953297745,-2.576010336282745,-2.6782929263925017,-1.376323615423449,-1.334186587125218,-1.410306842431523,-1.3972312153824398,-1.5890207978137163,-1.7362110651473095,-1.66348446334156,-1.6757005473847617,-1.6710594554274285,-1.6971099340503188,-1.6832290565820245,-1.675502833679942,-1.7957571077619907,-2.021464059405877,-2.154649845172068,-2.118885217597804,-2.2475366611887053,-2.3319260223414315,-2.39557395116731,-2.5774813679981734,0.1751842794034876,0.081516050345616,0.0991683630693937,0.131787660388334,0.0376371613137949,0.0645215567973034,0.0209242899436064,-0.088739580454962,-0.3128154316422325,-0.3742718669062514,-0.3696732799949851,-0.3870788976145422,-0.5577304497335076,-0.7665123491036197,-0.9348759917932872,-1.0163625711078557,-0.929347548609813,-0.8214415907293703,-1.0789214698087846,-1.1339375618487837
29203,"Shannon County, Missouri",-1.1242660668781668,-1.1711870642348452,-1.1225917659674698,-1.1524375076135864,-1.2844525111736622,-1.4675303186951658,-1.5795619467320905,-1.7067703474185585,-1.754993644427932,-1.807347243238268,-2.581554042026156,-2.608289907172776,-2.610999385097492,-2.209353324471312,-2.218818392057284,-2.227719895317384,-2.1801491826374164,-2.16219807011591,-2.107525289770982,-2.0454959348056128,-0.7383123663317149,-0.7418794490250281,-0.6465897032253928,-0.5799889205501031,-0.7598021040886302,-0.9631431741755232,-1.0435913870553042,-1.1355898386865826,-1.151058286257553,-1.1970569292275983,-1.8544924031072247,-1.9530570728943344,-2.011944128662849,-1.4987363412469437,-1.4896670258283229,-1.6306358435842336,-1.5839800053033113,-1.6375172084860057,-1.6268731092384623,-1.5920659356244893,-0.6471742702905516,-0.6324096814229188,-0.4203084122329465,-0.3204572126796876,-0.5029657026898916,-0.4415279310347459,-0.4105029849452585,-0.5202458838755742,-0.5811925986358443,-0.504200935063806,-0.5707954022737359,-0.5214629644599202,-0.5530631850256426,-0.4338889886117044,-0.2958764306898389,-0.0894894261858375,-0.044443167528661,0.0605969969989673,-0.0412280432559259,-0.057430335895061
29213,"Taney County, Missouri",0.9230819866184314,0.9703232286360314,0.9065265655122976,0.8559213480256206,0.8207809464463925,0.7262671018633895,0.6931398178836577,0.7531303571506629,0.5807303372260506,0.4610631200378748,0.5760574097757252,0.4771653017305554,0.3873344231678303,0.4106255510737491,0.3283098654109796,0.3921525782696187,0.407759539063976,0.4313284054538673,0.3340774497974896,0.3114687359149906,1.8429411219725924,1.7828996556120449,1.76088257294506,1.74096446740893,1.679204016832242,1.6087960823968808,1.6647302647686315,1.6922547617480184,1.570679265380041,1.413809648339356,1.579560238020338,1.5130757453885806,1.4037139685828048,1.4412402222193663,1.3586202415816064,1.3725809564478697,1.4148032776351642,1.4793218376010877,1.2975312898835614,1.2885653629058451,1.9225796678638625,1.807831899381364,1.6928336976260128,1.6035179114637677,1.569204123125984,1.466807422719418,1.4593077661745228,1.4450081122408145,1.3433736897509312,1.257369826997482,1.2413726129647582,1.1221567211209376,1.0554448253191109,1.0672422606508356,1.0480586836987311,1.0586337932551069,0.9923904313125528,1.05305587055037,0.9716799736692548,1.0053776928150204
29219,"Warren County, Missouri",-0.6196166683821556,-0.7588536812039713,-0.8945523689002816,-0.9964479769524528,-0.9965219274676552,-1.042495639481558,-1.1271382373996288,-1.3393114267018218,-1.3702481705562766,-1.3241421137536369,-1.4290728641261736,-1.342452613763029,-1.4260661967573622,-1.3559029366558712,-1.3196443579296535,-1.268228156517054,-1.2115044841837337,-1.1790232591117245,-1.1345602333426976,-1.1682261270447292,-0.6274009796070842,-0.7560298227777312,-0.9089730290772532,-1.114623878606555,-0.9632690817705324,-1.0744309079116912,-1.2264072793223015,-1.36191294377604,-1.4056246988560583,-1.4250445674406544,-1.4690425197474757,-1.3867811530714818,-1.4621251882423107,-1.3805392757401878,-1.3735486716626693,-1.361898602002731,-1.3679103449591947,-1.3338384587931025,-1.3091675287283755,-1.3449404279897328,-0.2596909749844172,-0.3662687367880958,-0.4664453208392827,-0.5183332646724681,-0.5495101063821636,-0.6035742747555519,-0.6183207381894307,-0.6708013090452254,-0.8018403428969215,-0.9240821090355013,-1.065040264280165,-1.04965710941289,-0.9496750066992417,-0.9493800240634184,-0.9492602897634638,-0.9073398252364884,-0.9385528498948617,-0.8510851469368298,-0.922278784691592,-0.9627867931084104
30007,"Broadwater County, Montana",0.3945170995704144,0.0713248080701002,0.2679004653249595,0.2557575870312047,0.0807131213521409,0.150567639143311,-0.0525866176580717,0.1149725749583768,-0.0132117137730112,-0.281249707328309,-0.2810441894645086,-0.2861888409096288,-0.5098506750712003,-0.4453725427636276,-0.3965731699513003,-0.3033868450488884,-0.301202864802445,-0.3577652258400455,-0.372244936383358,-0.5784151785843915,-0.1133439428622093,-0.1679141993145482,0.0081036880597906,0.0905908090655109,-0.0722491377716583,0.0135853905201984,-0.1728602271308895,-0.1648460959238115,-0.2555608511691418,-0.4210312838397803,-0.4780787485657506,-0.5806008756337486,-0.7670091960940577,-0.5783483770044041,-0.5734437279012788,-0.6439915604006116,-0.509053003688507,-0.531377342223375,-0.5486492838499815,-0.7679289598416644,0.5610145352616271,0.7331254461029686,0.90207288499726,0.6625916136572754,0.476645104312991,0.269476853099863,0.0895712201196393,0.1671148641776861,0.2059977599482034,0.2181964724585373,0.2922673198942316,0.1590341925744033,0.1065788536742051,0.1110107022818561,0.0828633544681459,0.2585423677114179,0.3414519584226584,0.390517144716522,0.4042548042176356,0.3699778303501463
30037,"Golden Valley County, Montana",-1.26033777872581,-1.509149075282212,-1.619421542417791,-1.4323618724629943,-1.4250309663696823,-0.9470040630977478,-0.7286726609576516,-0.3436464881610525,-0.2854443732934374,-0.3993059969355363,-0.6038182546833538,-0.4189471931741493,-0.4520362844650175,-0.5514262207887658,-0.5630579609580801,-0.2173061357332624,-0.1734054805538467,-0.2567678974908211,-0.4429034679969908,-0.51231975639231,-1.4704208017527052,-1.5312790244323835,-1.908026632484407,-1.7258431144287083,-1.5283520012465623,-1.0556493869830488,-0.8728148275847791,-0.6350355659682926,-0.5118362692949787,-0.5495223678351735,-0.6111237868561036,-0.4240765188134322,-0.5413039227025911,-0.6470245895703841,-0.4855512854592339,-0.2788901150799191,-0.1177433738693028,-0.0424830166927621,-0.2077260982118594,-0.215961641558484,-0.2856065900863839,-0.2138831715691333,-0.2904716326058898,-0.0890916810832537,-0.0529842587793443,-0.3189099612419706,-0.6964568654596874,-0.3764657325380978,0.0740785071743931,0.0338809954773067,0.1061110373536347,0.2555071405365941,0.2067371036403657,0.1179639891859646,0.1306212387370502,0.4860708175235075,0.3201989420728119,0.3110793160580141,0.4891787220042034,0.5980634273244833
