,,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab
25015,"Hampshire County, Massachusetts",-0.143774042954644,-0.0506562924752746,0.0425782203831946,0.0676715566760727,0.0962869466989492,0.1180421782911169,0.0499531321941941,0.089851997245389,0.1707492907821496,0.2805106718542373,0.2220435155491932,0.2083862432415578,0.2345478795142018,0.252456328994956,0.2421287334126116,0.3261461732908324,0.3179880020645738,0.4050517228581197,0.3971456811340563,0.4515642846455077,-0.2591258358804573,-0.1889085092171018,-0.193050244329549,-0.1694602556028736,-0.0754497843946931,-0.0892082973210171,-0.1045370462661523,-0.0733088750705617,-0.0246274518108016,0.0919136748628103,0.1529253171141079,0.1506722419806161,0.185056617102603,0.1702507413896438,0.1520566916534123,0.209174882073332,0.2225278595523437,0.2664748618318452,0.2734371498026888,0.2930325540350281,0.1740684848767908,0.2288602273428123,0.3087270151729498,0.3775218486145025,0.4462063651779018,0.4592277925421879,0.3620317042542227,0.3312606612470517,0.4495833408185701,0.629481502477152,0.7120521683317173,0.759624609954903,0.6890265120438589,0.7116565763762486,0.7118888064659228,0.7292323254270611,0.7461422704863878,0.7480485055228848,0.7405436952008703,0.7242385294080046
25017,"Middlesex County, Massachusetts",1.3598765116862164,1.3120596525243653,1.1986845504372885,1.172785765213142,1.2192315617146794,1.2532568817228604,1.2938282216700474,1.4148046149137654,1.4717944830365666,1.5423204731564408,1.6351363775943766,1.648874423010991,1.6280239323022263,1.6181362258551246,1.6173403390323964,1.6857809717516297,1.690563041754347,1.6993169710240887,1.728476060224312,1.792319271421343,0.4319950347155631,0.5080649205647635,0.46094819046734,0.4169227709301696,0.4042698511152892,0.4370502787588848,0.4839599120860464,0.5419220763026943,0.6284466214968131,0.7133703688095956,0.7664546058411701,0.7476356704415796,0.7535785942890378,0.7273176595484199,0.7198616874994284,0.7140508315556636,0.708833676056896,0.7078601644363497,0.7483806588963513,0.7793422857631066,1.3141200604021828,1.2988414647438733,1.3401547581282505,1.3922780442183655,1.463140999773562,1.4630031641239087,1.304086236521272,1.3210056341823624,1.302878191924575,1.340021958901044,1.441434854434538,1.5305132186615171,1.4837629008001223,1.4694459552016594,1.5019688686199468,1.5317810510856948,1.560157892553632,1.5542294319942638,1.548071283503225,1.5338701882530383
25023,"Plymouth County, Massachusetts",-0.5365584272612556,-0.499452699907675,-0.4390876246283727,-0.3656753317852936,-0.3210519870778467,-0.3188892662453466,-0.3171900511739082,-0.3006228394226925,-0.2290488171073819,-0.1581066289575702,-0.1586896736471354,-0.1419730965117156,-0.1026666360039172,-0.0572251345099797,-0.0582177421003433,-0.0472652915315826,-0.0471755511285972,-0.0346282694494307,-0.0446210990253825,-0.0097896260271403,-0.8204034618753346,-0.7679504261676603,-0.684441717278858,-0.6400622695539161,-0.5898990585578009,-0.5454899820229171,-0.5340990456084764,-0.5212649180647785,-0.4612972359777623,-0.3750039855898234,-0.3442928090233448,-0.3428548238075082,-0.2869785208431136,-0.2791749325005685,-0.2863415913911046,-0.2819714217671708,-0.2860496951485758,-0.2624123853481501,-0.2764996952927692,-0.2705151360818615,0.441393077606966,0.4747586607080618,0.6061879547362844,0.6809421134650872,0.7833712013685336,0.8195185236174245,0.7169307316202893,0.7172366465074864,0.6737310721158284,0.707242164780894,0.8457894371637649,0.9371457911728046,0.8707312475789196,0.8795919928301471,0.8954769571349233,0.9376635678570816,0.99800070918841,1.0343239354718652,1.047439171398293,1.03513770471027
25027,"Worcester County, Massachusetts",-0.0421302700610044,-0.0602137550492419,-0.1061797986046384,-0.0705856843394084,-0.0601951740102646,-0.1201957408898247,-0.0955357620980534,-0.0456078651618557,0.0286061592341625,0.0798350505914602,0.1290219694825678,0.173685680309161,0.1370280266664595,0.1963937042085789,0.195177018698825,0.1842804187916516,0.2017143904280286,0.2148085033585507,0.1808123396815907,0.1920048512997684,-0.3378163585115158,-0.2968920025915504,-0.3047756384880926,-0.2949250372937561,-0.2853590150168018,-0.3206469477241938,-0.3068199060634984,-0.2837493636946698,-0.2230723173915376,-0.137996414947313,-0.0911543156714689,-0.0636644856922877,-0.0667178807468134,-0.0491811141560162,-0.0457617557141558,-0.0523350738669668,-0.0405378052354297,-0.0272873755507716,-0.0324801739779628,-0.0276213268867562,0.4379042464427348,0.4537595397546459,0.510417434174628,0.5749939080790073,0.6442976317402912,0.6513913445584529,0.5404690003539109,0.5678548440634085,0.548680715208619,0.614442957029241,0.7259600923988406,0.8393581277867154,0.7929368963251048,0.8459953715174543,0.898835826027186,0.9661862921127814,1.0521800738756182,1.095888690448433,1.1394586869455583,1.1465996480044809
26001,"Alcona County, Michigan",-1.7988447564767258,-1.9334712476426208,-1.9152052405092408,-1.927639970997812,-1.820131473452728,-1.917140227729052,-2.014863747595978,-2.073082221585257,-2.062387238949302,-2.08592350613846,-1.9206276094199968,-1.7868366356499026,-1.7872125610464606,-1.689998278584202,-1.6738040389712476,-1.6152107321868965,-1.5649917156793396,-1.4096732465394368,-1.4403990177041603,-1.4283375174470352,-2.0636138967538464,-2.2237496162059243,-2.1691383345396327,-2.1359027123581344,-2.1103640226484943,-2.1488253713682166,-2.263566361418696,-2.2840611922114933,-2.3461453634968907,-2.442286797790432,-2.3384156311273103,-2.149718566635748,-2.1290996289176416,-2.017942339964679,-1.897534519623549,-1.849723980471696,-1.809290730150076,-1.6658429179583545,-1.7354625591695003,-1.6273534350051098,-0.2518266251552678,-0.1947631884681401,-0.2955850756266314,-0.3461115369316562,-0.2787759915918912,-0.3694868536721903,-0.4603632693896867,-0.6709716443862305,-0.7280882989975996,-0.7645501084486144,-0.7973010645114417,-0.9121369047774636,-0.917736472611308,-0.884971988812418,-0.9853037436673778,-1.1161110298382635,-1.2687905658061338,-1.2999368697569635,-1.4345707290236915,-1.3128179321402456
26003,"Alger County, Michigan",0.9389089997576294,0.8929563026206313,0.8999536496897376,0.8805543664351012,0.8006491868109546,0.8000339168317553,0.7089250441642905,0.4863923497440102,0.3262531757480145,0.3171032321378435,0.2024750336427675,0.131009142987585,0.0945039734946529,0.0019066426643033,0.070218223860288,0.1025258640219886,0.1664033300517241,0.1607602569756464,0.1411457493338587,0.0446672501077026,0.2653541093709027,0.2981916569948771,0.3785585452820514,0.3920603590030644,0.2352762535152143,0.2109836851375769,0.1546111534872644,0.0381807679006251,-0.0474200380060346,-0.0329909858268621,-0.1462679654347846,-0.2189819644505252,-0.2188707829238152,-0.272649799754681,-0.339327238365169,-0.3645364699207731,-0.2259710666014271,-0.1430958755617587,-0.2083441746145815,-0.2467038145792722,0.5132956894196788,0.4691453640885905,0.4256024850351081,0.3222092065648991,0.400424234910556,0.4095195798139109,0.3838672168938867,0.2808658353408599,0.2154893783674522,0.1873443056202144,-0.0195334606310901,-0.0197342373143982,-0.0881876879624535,-0.1468813391316074,-0.2859184053514141,-0.3584789828134115,-0.382316059826873,-0.4473548636715094,-0.4467679411126425,-0.1825137879094883
26007,"Alpena County, Michigan",0.8987773870174612,0.7437232537693478,0.7282903457526165,0.7179483739596104,0.6720835669229036,0.7586556129070129,0.6677272215387852,0.5054180740667853,0.5723447606891601,0.5964584446578635,0.6074983821601667,0.5917830753722654,0.5723774259957779,0.5102294779849745,0.4881145518964107,0.5173150613249661,0.58114645526666,0.5568776218286401,0.4911255155196082,0.4478449020861938,0.7731872289415967,0.7055049332381335,0.6680002142620504,0.6282989890591888,0.6151065906208522,0.6394702852915338,0.5601293801273096,0.4776127476004776,0.5251272321936737,0.5431267045312995,0.5505301414568229,0.5276977889763625,0.628822186363914,0.5271225412735019,0.5399188285974955,0.6286351224496203,0.7791005293318787,0.6964077874310917,0.6397503240993683,0.6022728406481581,0.5564990781042864,0.5740650979405192,0.5210714966293226,0.4413701831409026,0.4282972484053445,0.4733418617830328,0.492900782245237,0.3631119989522851,0.3860082702945118,0.3649508630804599,0.3631306579014782,0.2536299114936814,0.1995399699071651,0.1743665401605451,0.0312240142167467,0.0169643037069987,0.1556319925779779,0.1902853205766337,0.1556844707048476,0.2203345609913863
26009,"Antrim County, Michigan",-0.6095666741443003,-0.7448593024402084,-0.79441539511862,-0.8603895183791365,-0.8556270664215984,-0.967745092521235,-1.0635640840946698,-1.0617284314606683,-1.1488226546809348,-1.294807601619746,-1.3951226764963074,-1.37722846987472,-1.346042692213985,-1.3422367399720725,-1.3209041437090678,-1.277202115753567,-1.2369541698993096,-1.2396580025628343,-1.1942497816664146,-1.1705840108810155,-0.6848470329304359,-0.6915400512434454,-0.6882696587190592,-0.8073277975109625,-0.7303602424646153,-0.8005708401262844,-0.8896714493023677,-0.9125248782406468,-0.9936292853837874,-1.0597254566235088,-1.2161649373255556,-1.140014231134025,-1.1306726251539911,-1.1214504998966908,-1.109880844174601,-1.113924924461063,-1.0532329483598404,-1.03270156943559,-1.011740178110749,-1.012896281376768,0.2391391673153239,0.3300261729860508,0.3569144037751679,0.2401146494015648,0.3095053950601152,0.2416406867798826,0.2677329237159565,0.13571188149775,0.0645523834371971,-0.0292012874066643,-0.1413444453663092,-0.2311426987703503,-0.1827784049589231,-0.2909712571399414,-0.4017284440770117,-0.4453523939920242,-0.4806474316787598,-0.4881433365559502,-0.4684886078527354,-0.2346615684588114
26011,"Arenac County, Michigan",-0.0605525965391768,-0.125082688647361,-0.1741353715750511,-0.2043652731250331,-0.130621544066276,-0.1436843993203741,-0.2497509538502023,-0.2470375474223078,-0.1879909638821844,-0.3441517294359352,-0.6667894831176212,-0.5896451567483462,-0.5437362372703898,-0.5596055449711307,-0.4897635237171875,-0.4685665024221736,-0.2860050732981875,-0.1979904262293557,-0.1941743950837426,-0.2906903673855343,-0.0438404112680887,0.051202025733352,0.0090175713896242,0.0548690164861769,0.0409200715689362,0.0208501209392465,-0.0777257439215568,-0.0572263055708933,0.0504314473142754,-0.0652790559366359,-0.2050974851068784,-0.2260646773805106,-0.20382123701663,-0.1269409120425133,-0.1978265715218891,-0.1752049911200487,-0.1086124690003695,-0.0669878377425298,-0.0654180966476839,-0.1584296912464019,-0.1153568771252205,-0.1267901078440644,-0.1488841811115287,-0.2302732461561932,-0.2152573434719175,-0.2537587636773071,-0.2970570204560319,-0.4569819505910832,-0.4593029666365475,-0.40464605508437,-0.3813939442819027,-0.4472217955607869,-0.4366970791967383,-0.5600267430771774,-0.705115168445576,-0.7657764708378352,-0.8106600842403242,-0.8027734037886921,-0.8592741984589766,-0.6580569402237433
26013,"Baraga County, Michigan",1.5725609969384318,1.3041086410613167,1.2126926206529962,1.154552635993329,1.1208321846495926,1.2266948105918638,1.260341309494774,1.1227837394152902,1.1640117948160444,0.9715646586028176,0.9094918139832708,0.7762879340762469,0.7653659403022801,0.9022340584041588,0.8739471971668873,0.6510034026243077,0.6360377094139004,0.6467776803886442,0.6856116579542445,0.7716536818117341,1.3143622525435756,1.0228588722087837,0.9763660376437516,0.9983565657196574,1.004623655744991,1.1002464088231958,1.040022891550362,1.0005052860702477,1.074528738189154,0.8610248575062942,0.7420937351523672,0.639205943100532,0.6603357831022458,1.0275108682643987,1.013364889277026,0.4816681791795618,0.4343204248531335,0.4828028507621251,0.5436342815686205,0.6276409978162082,0.3845565362523407,0.3990565883634166,0.2060408618596725,0.0429151436772255,0.0545555171050979,0.1901489516791398,0.1082554714717341,0.0653439657741679,0.1256068394638146,0.0909690296848589,0.0948033814954061,0.0213285983031789,0.0965579941904191,0.0233513681171434,-0.069309097206658,-0.2040357424314242,-0.3481483496297461,-0.3661714859938957,-0.3626001185171182,-0.2699127117119456
26017,"Bay County, Michigan",0.2043602746454961,0.1020268296799848,0.0540127545311996,0.0598618903130234,-0.0344124881965617,-0.0788384429319456,-0.0986270753392978,-0.143514903000389,-0.1341424425933232,-0.0767804729176901,-0.0934765436475368,-0.0788507833001686,-0.0711646108343932,-0.1166823291371936,-0.1066119321914473,-0.1147426859405597,-0.1265975830898962,-0.2289444911342613,-0.2801938634612589,-0.2905388422099718,-0.0924105818399891,-0.1271283334193061,-0.1366525283099435,-0.1548640554026005,-0.1612594944841084,-0.2381559804203326,-0.2849947991853209,-0.2771936355809646,-0.2467676287687252,-0.1959609715268993,-0.1520496789198668,-0.1564467615313278,-0.1146215217969843,-0.1550219879910272,-0.1499180722306436,-0.2192308960847178,-0.2057216297411416,-0.2776000273774479,-0.3197952714331232,-0.2484572049732121,0.1476996063020208,0.1361432885351721,0.1019663312095117,-0.0183001791829843,-0.0754260659451694,-0.1514677285023612,-0.211532298038469,-0.3186338068684555,-0.3532059475783142,-0.3415691073000994,-0.3454741211774361,-0.4023265553264227,-0.3020701570926275,-0.3052938807530127,-0.3765145747046389,-0.4439664468078462,-0.4828442209412126,-0.495327102445257,-0.5429221697997713,-0.5122963429821927
26019,"Benzie County, Michigan",-0.5929322350804836,-0.5536088717905492,-0.4676258549692916,-0.6607910571943687,-0.6029146196277752,-0.926724775826073,-1.0325939775210446,-1.1130638491394902,-1.1873155218482396,-1.1169189635899777,-1.052001214453606,-1.0761315511078322,-1.1246335394686184,-1.0871162380424024,-1.0533575305490606,-1.0162173573158668,-0.9743988836533096,-0.9475825383358358,-0.9099946541249354,-0.875938613203291,-0.5553172357759995,-0.5284153921513186,-0.4924147489586946,-0.6813756189029868,-0.5992409789323351,-0.7381166512350944,-0.774856043846859,-0.9071257050746524,-1.0150390223026142,-0.9852840712917638,-0.8884734348169829,-0.8442666315906417,-0.9148720708707444,-0.8555220284153506,-0.8762099474822506,-0.8949377757502788,-0.8425568495125514,-0.7860518363501939,-0.786562543732479,-0.7245844235292879,0.6221082450061246,0.6622456370707678,0.6024480919307355,0.4674842040412364,0.5135762457174605,0.4677402008397438,0.3231383846393075,0.1899235532521185,0.2000266087024849,0.1522398804474997,0.1692026754049234,0.0816904155220149,0.02972147794354,-0.0122879034900736,-0.1076649254743473,-0.1843654483914583,-0.2266319105366195,-0.2162600340262606,-0.2089083992631784,-0.0649077626625682
26021,"Berrien County, Michigan",0.3353791176161983,0.2531753159184982,0.2945234259500799,0.2473293359157515,0.2302489823966132,0.2052984447679012,0.2130830998819801,0.2536321103198306,0.2537328060602526,0.2105887967020233,0.3160329851498837,0.2657912244213896,0.2265756126743618,0.3404099244840167,0.3580809672336345,0.3984392125477702,0.4193813460921217,0.3884547555910739,0.3501642627297368,0.315714888065386,0.1794826152632547,0.1582481106515496,0.1333515664170795,0.0788939712517788,0.0539554192722004,0.0863648987617659,0.0420230941444219,0.1082491802355763,0.1410487776181045,0.0794188322943021,0.1673563441559063,0.1752971118467758,0.1903371130631376,0.1761049433325485,0.2030970793983159,0.2276619634107918,0.2556666605684263,0.2601425248153022,0.2123507158487569,0.1968249079944378,0.3924574403527988,0.4032629321549492,0.3606158381527857,0.277110209410662,0.2460565542894706,0.1954760539652827,0.1637661672451829,0.0672420913607387,0.0892528447349086,0.1162370570540286,0.0993474656919515,0.008710225734424,0.1099460619504697,0.1063030492920225,0.0200603921136876,-0.0328460151373182,-0.1072167577738803,-0.1287097228372865,-0.1609373009030363,0.0324466918999314
26023,"Branch County, Michigan",0.1746532264561451,0.1412705642742958,0.1546439144570599,0.1529759461264356,0.0396538662448496,-0.0124632339084627,-0.0963869092822202,-0.2334148813085683,-0.2088210561838297,-0.2343448787565034,-0.2055000466716956,-0.1535376973846069,-0.1710185285747991,-0.2154611416228666,-0.2092307853975243,-0.2728709953177302,-0.2140158629589813,-0.0767456201887334,-0.0181628825845596,-0.0501739236558073,-0.0379356479097355,-0.0521054883233497,-0.1182355027988017,-0.1350956616863999,-0.2574841688046114,-0.3278935007314316,-0.4280045462070626,-0.4731406787774813,-0.4527854956915237,-0.4937108174709864,-0.489698699414797,-0.3712042465183655,-0.3846250826101584,-0.3647476531116482,-0.3198622620046187,-0.3818936670926289,-0.3157249234877414,-0.1333985508848601,-0.0664396894348303,-0.1143101820746734,-0.5399946343269995,-0.6027739392132163,-0.6955734007744147,-0.8309107078974682,-0.8458422261252446,-0.907414201147808,-0.895685616394015,-1.00502129840341,-0.9722513374764556,-0.941330288053341,-1.014768015106489,-1.032143855695957,-1.033173945633478,-1.0199058322797363,-1.07380836518042,-1.083608105697136,-1.0288624084913078,-0.9494626424202824,-1.0041277106559796,-0.8787156630610736
26025,"Calhoun County, Michigan",0.7419081645945758,0.7251603406871929,0.852555026080049,0.773774338261081,0.7285753408877407,0.7034461467835795,0.6324412945093711,0.5824398802918442,0.6313037623196205,0.7048281201261759,0.7416561641786406,0.6742554329748127,0.7306523441735091,0.7376843265370738,0.7136102556104853,0.7371254949020798,0.7975963310113945,0.7283668512807931,0.6417138138394145,0.558228985498588,0.4768392215829108,0.4981603688295883,0.5539956636329779,0.4630722904339679,0.4430435366168122,0.3811969484616564,0.3096761107365448,0.268071094575201,0.2614338205238425,0.3071437496024308,0.3810274585833509,0.4204656482408457,0.4135644672477497,0.452477998508053,0.4236306536988078,0.4641463652066508,0.4642967486703112,0.4082161410917578,0.3214775235197087,0.2796532332217377,-0.2690787916883502,-0.2742032081082519,-0.3388460292802366,-0.4731029787956808,-0.4898499948446586,-0.5093860549144623,-0.5486399347543323,-0.6782105077066813,-0.7084899873331356,-0.6749586751462054,-0.6824620612892193,-0.6951556893901754,-0.6497036459841808,-0.6651970700570994,-0.7725080789879946,-0.8714134256093979,-0.9616411207631154,-0.9803909666900243,-1.0147000358519755,-0.9072972042471316
26029,"Charlevoix County, Michigan",1.145084216497155,1.042902180447036,1.0797273788090769,0.990389624237318,1.0736857673846485,0.9559894006339884,0.845790359217343,0.6743665208888472,0.6792459545218277,0.6476635171243004,0.7763716706708345,0.7200995373424299,0.6380551480323041,0.5969498605620476,0.6326517203248729,0.7269659407574588,0.8668833744834751,0.8004501143309599,0.8303516317135242,0.703348209749246,0.8006354210945424,0.7108687022260478,0.6958838262690329,0.6169151761931982,0.6852029173011738,0.6778756275303539,0.6106169654493101,0.5051075301680191,0.489166694885449,0.4037237915539562,0.4632291235831143,0.4401992690279968,0.4727863406199175,0.4759748051790293,0.5656187810110267,0.6302794184933452,0.6610449899040433,0.6720736049097004,0.6797835564198393,0.585732893629128,1.2583795241515812,1.2396533037503017,1.1611497938869213,1.022083316424457,0.975683746903946,0.979255364729548,0.9515334799634436,0.8363660895039036,0.8253851115417518,0.773448294154941,0.7585851314057627,0.622803144226207,0.5941755076942513,0.5748801124048557,0.515132257159004,0.421060719310027,0.3651347132094094,0.3386080450626717,0.3657218629407542,0.5007631364091749
26031,"Cheboygan County, Michigan",-0.449402319990989,-0.4263349776070699,-0.4990386271616442,-0.533462176338707,-0.5162861387446138,-0.4180380979292558,-0.5806713078395269,-0.7012537600523753,-0.7345064822636855,-0.7336476438988956,-0.8187140830009699,-0.8395019908375422,-0.988263092132199,-1.0533295165996457,-1.054942337010044,-1.0405269281772307,-0.9661476257220776,-1.0081173659415557,-0.969346913524031,-1.0068444188835284,-0.3470228781662141,-0.3521286280373019,-0.4630306329584195,-0.4650591131202521,-0.4925658348254756,-0.3465718990699825,-0.4750666186205202,-0.6153310409970979,-0.6502391137344873,-0.645027128237361,-0.6452620327260472,-0.6830334559901494,-0.7819464662077976,-0.7425622516200376,-0.7332804710614595,-0.743136455989331,-0.6831486446103654,-0.6882188080496779,-0.7315398006483789,-0.8184667349346758,1.3516122198568128,1.3086335098867905,1.199678075698353,1.072730369080723,1.025218088393517,1.0243857225207416,1.0154352290126694,0.8777126980397125,0.8224241779620153,0.7861547898341028,0.7657195053861177,0.7209380108750139,0.722706821776367,0.7068479740924499,0.5356794160845568,0.4431935955041627,0.4165469054178246,0.4100558687780571,0.3737625583913026,0.48502862229209
26033,"Chippewa County, Michigan",0.2741195466981983,0.2934957807771837,0.2520826071772366,0.2859485949752778,0.2246168917215143,0.1362872356212043,0.0835147527563933,0.0139489377276817,0.0380835375643427,0.1053140784173794,0.1375745496668904,0.0254280337970831,0.1811201187337013,-0.02348505198192,-0.0766899819513805,-0.0713490576990915,-0.0687410630113333,-0.1031383170142539,-0.0799655347512393,-0.0907587768978646,0.3313420710152724,0.302239596133396,0.273427518597778,0.3113239926721974,0.2444583005654559,0.1147141156209236,0.0538581782584281,0.0191034525538056,0.0136338017895989,0.0628904817015918,0.1309388002837878,0.1012232539338887,0.175420786312195,0.1057065033637317,0.0526525436733145,0.0611391960519734,0.018233082554881,0.0022522118779489,-0.0017302158773333,-0.0286899780430108,0.1494182926668017,0.1039772224331903,0.0388430047209869,-0.057236551250555,-0.0911829054722427,-0.1078293262246479,-0.16736244819163,-0.2261222201301156,-0.2446112223899879,-0.3165700240475718,-0.3385999093524246,-0.3990586279875298,-0.4176881122598267,-0.4036526719623287,-0.4589233166663258,-0.4467911708374852,-0.4764744816050725,-0.5347419146081744,-0.5529451154233018,-0.5103570574761092
26035,"Clare County, Michigan",-1.023190942559106,-1.0955656958826137,-1.165682958413624,-1.0917299779128034,-1.03386992619212,-1.101888774204684,-1.1958052323166153,-1.284619069514959,-1.1511398819887926,-1.1151166301350928,-1.0436529842264688,-1.0130534112586835,-1.053796164163146,-1.005608270914744,-1.101893348865533,-1.0824813916461733,-0.9969920221258756,-0.969601633213836,-0.9721109274170054,-1.1433495713212267,-0.948987182739334,-1.0938354498853982,-1.1933215102407522,-1.1577628690449904,-1.1215442160498923,-1.126433096460913,-1.2535849451378624,-1.3674357831052155,-1.308556641400805,-1.2449137701061033,-1.1614150112780817,-1.085320026185432,-1.1884957376767176,-1.186966308785585,-1.2902499379678705,-1.2985922124987317,-1.173157928627203,-1.127745819637734,-1.21130828594988,-1.3284395972990637,-0.4112381110238198,-0.485211585796217,-0.6415011695546241,-0.7281946393164377,-0.7911876931336597,-0.8089531208860424,-0.8069768192970478,-0.8989611241576955,-0.8552245638666639,-0.8934494902571936,-0.9966790372441104,-1.0619568459700135,-1.0313638679846135,-1.0439190243372438,-1.188878581874424,-1.2483945441342683,-1.1941919372802594,-1.254874441218883,-1.2740672208118529,-1.1483267867819418
26039,"Crawford County, Michigan",0.1419775915947567,0.1269828193643892,0.128107866158338,-0.0541584018384067,-0.0363184675804588,0.1312324174949134,0.0924531143008942,0.0412889983622559,-0.0070867298799086,-0.4538534660910807,0.0666461507797766,0.1345380890285906,-0.0018766334245396,-0.0787125329088383,0.0123711020458395,0.0067887784760898,0.0502345684231649,0.0491860068886215,0.2404715971600814,0.1983567307480907,-0.1986926386457899,-0.172851015388051,-0.1658162249092943,-0.3350289584149832,-0.2921461810140842,-0.2509790368886349,-0.2643742973348452,-0.2736556598139795,-0.3374521437973714,-0.8032440119570778,-0.3161530306026728,-0.2751722331552497,-0.3316515105961489,-0.3414716091242367,-0.3269317120583286,-0.3882383056271751,-0.3095044328532011,-0.2347872780381166,-0.0960688819358226,-0.0861122495191061,-0.1646195194225204,-0.1572008438240762,-0.3076190167159209,-0.3759954970992715,-0.3046016736535986,-0.2576332975948115,-0.2416404858554259,-0.3417053143778998,-0.372988345059757,-0.2984026318920419,-0.3492043952723725,-0.436276838900427,-0.5059102662529472,-0.6183125165728011,-0.6920532799247535,-0.7921599392224798,-0.8571393101787295,-0.9009870291624704,-0.995172191121951,-0.8979750846593749
26041,"Delta County, Michigan",0.5181498341899035,0.571658170315973,0.5422989554746388,0.5573882363533502,0.5501572289593217,0.5698875189393585,0.4458637352683066,0.3571067700947765,0.3523294919386202,0.3804180927552335,0.4062454653998282,0.4155214122123389,0.3683631086093373,0.3227113333858454,0.3065317882205009,0.2901881145357028,0.3130151340149197,0.2945535949248151,0.3277313901511756,0.3478318458057039,0.3462979039899916,0.4140123210098496,0.4350796145927262,0.4119053574651616,0.4729162191933815,0.5038476924062195,0.4615398545918501,0.4484496107709256,0.4031742066237707,0.3893871610158494,0.4321068864794755,0.4591701145422979,0.449757508266924,0.4219125264246336,0.4111568135317604,0.3894532401893564,0.4105387869275319,0.439578002987904,0.4595713946916621,0.4891936232727835,0.8163789512587653,0.8438669345697971,0.8130528513297263,0.7268025857085039,0.7355775466603668,0.7037829294790645,0.6445018785421058,0.5802970291538748,0.5866189595893891,0.6117047981045955,0.6010664149153421,0.5138079740986443,0.5140067919292987,0.4760596242608941,0.3933474736886688,0.3033764752628631,0.2792907514339445,0.2434940682101402,0.2209711064786255,0.3144004295079429
26043,"Dickinson County, Michigan",1.684600101122118,1.6789027070364624,1.772220214034766,1.7576299325957363,1.6740887751995936,1.6439495382754077,1.596225829452336,1.5083101219810366,1.5301524951345478,1.5043466954711695,1.6710813706939212,1.6798885326605937,1.6793846192380013,1.5433414116333024,1.6787453775696437,1.6392651452570857,1.7344705146977026,1.7688245525666748,1.8007474864724724,1.6973055535937018,1.5250392395080146,1.5698015115693404,1.6985721316698832,1.6338026933840826,1.6053104616764606,1.604766784733436,1.5651101372682712,1.489012736200627,1.531318027233837,1.479753085364143,1.586934682490618,1.6106729567599054,1.5627555862392928,1.5038701514979769,1.6387726420772937,1.6157249432051253,1.6508211531200554,1.6527319347499148,1.683999957787437,1.59691755058459,1.2185480448616446,1.292699512810932,1.262236009355076,1.1295850755946917,1.107432695683068,1.05919117261376,1.0783860780433594,1.0587528320563422,1.0797329010802277,1.0862735176114546,1.058826893572489,0.9766264977071752,0.9367590679881266,0.8819606667612542,0.8085467298790291,0.763267781866012,0.7217968164962771,0.6668332186432518,0.6122189529242169,0.6633695919611087
26045,"Eaton County, Michigan",-0.4808237370369893,-0.4610424068763202,-0.4984567857475296,-0.5220314597323306,-0.5610236159465563,-0.3509065270293499,-0.3459888849935415,-0.3976284886370005,-0.316000315206128,-0.3021641840585797,-0.3032959993879755,-0.3793742514337038,-0.371850854695585,-0.0453349785880955,-0.0352339861729096,0.3517403327267738,0.4090937456588388,0.3791643212708001,0.3903524570053685,0.323375676115464,-0.8718248400353521,-0.8636712648506709,-0.8565210887576467,-0.8659367833199983,-0.888356220702689,-0.8108810757113378,-0.758226696434226,-0.7796538554742753,-0.7745881319938881,-0.7353312808752747,-0.6633879604112416,-0.6767011143387995,-0.6444235191330862,-0.2470218393363006,-0.1910608689869264,0.1562398714728669,0.2013331753922516,0.1976761528354471,0.2254336624692641,0.148902003145859,-0.8421069470644815,-0.8904118751695084,-0.9665903169448334,-1.07503029114786,-1.0224445229078143,-1.0238914784866149,-1.066156658043488,-1.2063865225402646,-1.1861335422423762,-1.1921835653305393,-1.1986607765751394,-1.2331198733345297,-1.084016407793948,-1.0244318044607488,-1.056537648655109,-1.04075134929795,-1.0067558667005203,-0.9831222194132708,-0.9905691683009632,-0.8686455760733742
26047,"Emmet County, Michigan",1.4745514757213924,1.536967364828504,1.593934235910942,1.5806355619374597,1.517636686490748,1.4656948201143352,1.344540335731661,1.3139504493918384,1.2647485790477793,1.2636495550954103,1.2695598142166924,1.211237244708638,1.1944934346332603,1.236581631389314,1.184166457082643,1.234464783388303,1.3026839639486143,1.3341294050506798,1.2315787778489606,1.314531458452224,1.4507738407874249,1.4589536392983509,1.5536209881494685,1.6222207754225262,1.6352385275645716,1.6323291736384316,1.5295393454040078,1.5096456154054123,1.541825936241623,1.4753387644697695,1.4321448755513075,1.4364264854111108,1.4697224920745529,1.6221912315077045,1.5864931217213116,1.5529002494151385,1.554345670173171,1.5618384455531498,1.5583261865283002,1.6416765207443629,2.086917152821516,2.072598501656044,2.02166408978325,1.978114178772899,1.986975207417406,1.9277164651809728,1.9423090500790212,1.8935198791103824,1.8679896333797137,1.8065320125205304,1.835533142529685,1.7101974573956906,1.652200992810234,1.5547982958675202,1.4619140112405316,1.40212360522499,1.427566963655431,1.4123867568693362,1.3694285842264091,1.5107715511557989
